session_id,session,src_ip,session_start,session_end,event_count,unique_commands,session_duration,failed_logins,successful_login,unique_usernames,high_event_activity,long_session,credential_guessing,command_heavy,behavioral_risk_score,event_count_norm,unique_commands_norm,session_duration_norm,behavior_cluster,behavior_label,risk_score,is_anomaly,dbscan_label,cluster_stability,attacker_type,threat_archetype,confidence_level,ip_scope,risk_level,country,country_iso,city,latitude,longitude,asn,asn_org,campaign_key,campaign_total_sessions,campaign_severity,ml_risk_score,ml_risk_label,ml_accuracy,ml_precision,ml_recall,geo_visualization,soc_relevance,pca_x,pca_y
SESS-29179,22cd5a9d9996,192.168.100.100,17-01-2026 08:48,17-01-2026 08:48,31,0,0.713855,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.0418427,2,Medium Risk,2.137817435,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.1702342,2.340268622
SESS-32191,3fdbf8781fee,192.168.100.100,05-02-2026 18:45,05-02-2026 18:45,29,0,0.818002,25,0,19,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.5749822,2,Medium Risk,2.137457774,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.307576304,2.460647511
SESS-28095,4897b7c7fe39,192.168.0.100,11-02-2026 08:03,11-02-2026 08:03,31,0,0.712896,27,0,21,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.0369334,2,Medium Risk,2.13683558,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.167679682,2.338079028
SESS-23833,65efa8b52f06,112.17.41.13,24-01-2026 06:38,24-01-2026 06:38,31,0,0.711501,27,0,18,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.0297923,2,Medium Risk,2.135407357,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.163963962,2.334894115
SESS-31369,e3e2b0c37834,109.86.224.73,12-02-2026 10:40,12-02-2026 10:40,30,0,0.7629,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2929091,2,Medium Risk,2.134536947,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.230838437,2.393543631
SESS-26480,a178b31c1251,192.168.1.150,21-01-2026 02:47,21-01-2026 02:48,31,0,0.709757,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.0208645,2,Medium Risk,2.133621793,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.159318518,2.330912293
SESS-28930,c0e4beb9a86d,192.168.10.20,04-01-2026 00:04,04-01-2026 00:04,31,0,0.709422,27,0,19,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.0191495,2,Medium Risk,2.133278804,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.158426263,2.3301475
SESS-26284,2a7ef60c87fc,91.108.4.17,14-02-2026 10:30,14-02-2026 10:30,31,0,0.70897,27,0,21,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.016836,2,Medium Risk,2.132816081,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.157222353,2.329115574
SESS-32572,b0fd7059c0ff,83.123.200.50,02-02-2026 09:14,02-02-2026 09:14,31,0,0.708875,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.0163496,2,Medium Risk,2.132718806,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.156969282,2.328898655
SESS-29406,0d293594253b,37.114.200.50,28-12-2025 10:14,28-12-2025 10:14,12,6,0.160967,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.78844935,3,High Risk,2.13203289,TRUE,-1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.78,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.845037974,-1.824526749
SESS-32437,dd4a490a1405,172.31.255.254,25-12-2025 22:49,25-12-2025 22:49,30,0,0.759487,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2754376,2,Medium Risk,2.131042637,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.221747433,2.385751316
SESS-24469,9718a43ede84,91.98.200.50,08-01-2026 07:26,08-01-2026 07:26,32,0,0.654211,28,0,21,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,1.7365186,2,Medium Risk,2.130246397,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.081398015,2.262794722
SESS-26217,21a580efaa0b,119.28.139.120,08-01-2026 16:32,08-01-2026 16:32,30,0,0.758637,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2710865,2,Medium Risk,2.130172409,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.219483454,2.383810757
SESS-29298,4d5d418ddc30,10.0.1.101,29-01-2026 06:15,29-01-2026 06:15,30,0,0.75826,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2691567,2,Medium Risk,2.129786457,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.21847927,2.382950024
SESS-27404,f5bf7ab6bbba,167.99.12.45,02-02-2026 19:29,02-02-2026 19:29,29,0,0.810466,25,0,19,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.5364046,2,Medium Risk,2.129742263,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.287503255,2.443441984
SESS-29313,73ec86cbbbf8,36.110.228.254,26-01-2026 20:57,26-01-2026 20:57,29,0,0.810106,25,0,21,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.5345616,2,Medium Risk,2.129373668,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.286544319,2.442620035
SESS-29262,0834cb648b3b,103.125.56.100,01-02-2026 19:27,01-02-2026 19:27,30,0,0.756655,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2609403,2,Medium Risk,2.128143181,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.214204064,2.37928555
SESS-24899,c0e7dd42eed1,61.177.173.18,04-01-2026 08:27,04-01-2026 08:27,29,0,0.808435,25,0,20,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.526008,2,Medium Risk,2.127662919,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.28209352,2.438805052
SESS-28046,e0e4da8c9be7,10.20.30.40,31-01-2026 12:32,31-01-2026 12:32,30,0,0.755804,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.256584,2,Medium Risk,2.127271904,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.211937386,2.377342677
SESS-32063,b762cea7d4b2,66.175.211.28,29-12-2025 10:13,29-12-2025 10:13,29,0,0.806958,25,0,17,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.518447,2,Medium Risk,2.126150726,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.27815934,2.435432887
SESS-23411,40be43fe47e9,194.165.16.200,17-01-2026 14:58,17-01-2026 14:58,32,0,0.649401,28,0,22,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,1.711896,2,Medium Risk,2.125321861,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.068586053,2.251813003
SESS-27433,5b0f53513060,128.199.55.204,01-02-2026 20:37,01-02-2026 20:37,30,0,0.75333,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2439194,2,Medium Risk,2.124738993,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,Netherlands,NL,Amsterdam,52.352,4.9392,AS14061,"DigitalOcean, LLC",NL_AS14061,45,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.205347556,2.371694232
SESS-31424,e581dc27d487,192.168.0.200,15-02-2026 16:39,15-02-2026 16:39,30,0,0.752759,26,0,22,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2409964,2,Medium Risk,2.12415439,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.203826594,2.370390546
SESS-26087,f33c3a14c1dc,159.65.235.200,02-01-2026 15:19,02-01-2026 15:19,30,0,0.752755,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2409759,2,Medium Risk,2.12415029,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,United States,US,North Bergen,40.7964,-74.0203,AS14061,"DigitalOcean, LLC",US_AS14061,94,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.203815956,2.370381428
SESS-23528,88a837362094,122.15.200.100,09-01-2026 07:13,09-01-2026 07:13,31,0,0.700034,27,0,22,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,1.9710916,2,Medium Risk,2.123667221,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.133420247,2.308713702
SESS-24686,89f0f2ce2800,202.38.200.100,25-12-2025 11:18,25-12-2025 11:18,30,0,0.75214,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2378275,2,Medium Risk,2.123520626,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,China,CN,Guangzhou,23.1513,113.345,AS4538,China Education and Research Network Center,CN_AS4538,44,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.202177826,2.368977312
SESS-31110,dbeb1c92c50d,50.116.10.36,05-02-2026 11:57,05-02-2026 11:58,30,0,0.751791,26,0,19,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.236041,2,Medium Risk,2.123163332,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.201248261,2.368180539
SESS-24101,18c3bd1956b4,37.156.200.100,30-01-2026 11:58,30-01-2026 11:58,31,0,0.698725,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,1.9643905,2,Medium Risk,2.122326999,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,Sweden,SE,Stockholm,59.3419,18.0623,AS1653,Vetenskapsradet / SUNET,SE_AS1653,37,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.129933466,2.305725022
SESS-28511,ee7743a657c5,188.143.232.12,09-02-2026 16:03,09-02-2026 16:03,28,0,0.854456,24,0,18,TRUE,FALSE,TRUE,FALSE,1,1.94683915,-0.699226986,2.7615938,2,Medium Risk,2.121286328,TRUE,-1,0.9878,Manual Attacker,Interactive Exploration,High,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.334643008,2.485175968
SESS-25582,eebb73de6fc0,138.201.40.188,19-01-2026 09:49,19-01-2026 09:49,30,0,0.749172,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.222634,2,Medium Risk,2.120481934,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.194272157,2.362201002
SESS-30719,a56ff0f98763,192.168.190.140,27-01-2026 15:29,27-01-2026 15:29,30,0,0.748794,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2206993,2,Medium Risk,2.12009498,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.193265432,2.361338092
SESS-29801,b07262f61a97,159.65.200.50,08-01-2026 11:12,08-01-2026 11:12,31,0,0.695571,27,0,20,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,1.9482449,2,Medium Risk,2.119097881,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.121532452,2.298524129
SESS-30097,ce19990d0e92,192.168.190.142,04-02-2026 12:21,04-02-2026 12:21,30,0,0.747761,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2154112,2,Medium Risk,2.119037356,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.190513888,2.358979618
SESS-31236,e2416c256594,94.74.200.100,02-01-2026 14:44,02-01-2026 14:44,30,0,0.747525,26,0,22,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.214203,2,Medium Risk,2.118795694,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,Czechia,CZ,Bohumín,49.912,18.352,AS16246,"O2 Czech Republic, a.s.",CZ_AS16246,39,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.189885181,2.358440725
SESS-31462,0d2394072871,106.215.20.100,05-01-2026 19:36,05-01-2026 19:36,32,0,0.642203,28,0,24,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,1.6750484,2,Medium Risk,2.117952343,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.049413197,2.235379073
SESS-26478,a9fa40dd8e04,58.216.107.27,09-02-2026 00:26,09-02-2026 00:26,30,0,0.746055,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.206678,2,Medium Risk,2.117290701,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,China,CN,Nanjing,32.0607,118.763,AS140293,CHINATELECOM Jiangsu province Changzhou 5G network,CN_AS140293,42,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.185969736,2.355084617
SESS-24907,87e6f424a7da,5.9.32.47,26-01-2026 10:13,26-01-2026 10:13,29,0,0.79779,25,0,20,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.4715147,2,Medium Risk,2.116764282,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.253739165,2.41450124
SESS-29941,0597ed29dc8f,177.96.128.50,12-01-2026 18:45,12-01-2026 18:45,30,0,0.744836,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.2004375,2,Medium Risk,2.116042627,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,Brazil,BR,São Paulo,-23.6293,-46.6351,AS18881,TELEFÔNICA BRASIL S.A,BR_AS18881,37,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.182722688,2.352301424
SESS-23458,036a3a1d9cf1,192.168.200.1,30-01-2026 23:51,30-01-2026 23:51,30,0,0.744149,26,0,22,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.196921,2,Medium Risk,2.11533934,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.180892929,2.350733055
SESS-24158,85b69fd1d364,104.131.0.69,16-02-2026 13:46,16-02-2026 13:46,30,0,0.743755,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.1949039,2,Medium Risk,2.114935888,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.179843338,2.349833402
SESS-32678,0ffaa6f9379b,202.215.200.50,20-12-2025 06:30,20-12-2025 06:30,30,0,0.742928,26,0,19,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.1906705,2,Medium Risk,2.114089216,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.177640642,2.347945371
SESS-27905,5db3c4137f5a,172.20.10.3,31-12-2025 03:23,31-12-2025 03:23,30,0,0.742599,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.1889863,2,Medium Risk,2.113752379,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.176764263,2.347194186
SESS-30252,5e5edaa42b28,192.168.0.100,25-12-2025 20:43,25-12-2025 20:43,30,0,0.740486,26,0,22,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.1781697,2,Medium Risk,2.111589064,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.171136068,2.342370003
SESS-28263,342eebf2678e,31.184.200.100,05-01-2026 17:21,05-01-2026 17:21,29,0,0.790993,25,0,21,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.4367201,2,Medium Risk,2.109805368,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.235634476,2.398982884
SESS-30312,373cd39db635,112.17.41.13,30-01-2026 17:56,30-01-2026 17:56,31,0,0.686223,27,0,20,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,1.9003913,2,Medium Risk,2.109527163,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.096632809,2.277181508
SESS-25309,b965df0e2b72,5.9.32.47,01-02-2026 16:35,01-02-2026 16:35,30,0,0.737365,26,0,20,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.1621928,2,Medium Risk,2.108393683,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.162822851,2.335244365
SESS-28369,0aa77e58537b,109.86.224.73,15-01-2026 09:22,15-01-2026 09:22,29,0,0.788242,25,0,19,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.4226375,2,Medium Risk,2.106988834,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.228306868,2.392702056
SESS-26203,2b6fd9f0bbfe,192.168.2.5,07-02-2026 15:32,07-02-2026 15:32,33,0,0.579099,29,0,22,TRUE,FALSE,TRUE,FALSE,1,2.615511363,-0.699226986,1.3520125,2,Medium Risk,2.106838953,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,1.951361062,2.15000576
SESS-23754,4941cb3bb1cf,77.232.99.24,16-02-2026 16:25,16-02-2026 16:25,29,0,0.786865,25,0,22,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.4155886,2,Medium Risk,2.105579065,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.224639095,2.38955824
SESS-26135,9e0460c35157,192.168.190.142,29-12-2025 13:39,29-12-2025 13:39,29,0,0.786638,25,0,21,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.4144266,2,Medium Risk,2.105346654,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.22403452,2.389040032
SESS-28398,1cad2ad818ff,1.75.200.100,30-12-2025 15:44,30-12-2025 15:44,31,0,0.682073,27,0,20,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,1.8791473,2,Medium Risk,2.105278354,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,Japan,JP,Chiyoda City,35.6916,139.768,,unknown,JP_,35,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.085578843,2.267706649
SESS-31089,3a7f484c7386,77.77.200.50,06-02-2026 17:17,06-02-2026 17:17,29,0,0.786221,25,0,19,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.412292,2,Medium Risk,2.104919742,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.222923805,2.388087987
SESS-27805,4e8b4fa4128b,5.9.32.47,03-02-2026 14:11,03-02-2026 14:11,31,0,0.681184,27,0,20,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,1.8745964,2,Medium Risk,2.104368167,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.083210873,2.265676954
